,Close,Volume,S&P Returns,TermSpread,VIX_t-1,VIX_t-5,VIX_t-22,S&P Returns_t-1,Volume_t-1,TermSpread_t-1
2000-08-16,18.020000457763672,929800000.0,-0.0030854118815165643,-0.46999999999999975,17.979999542236328,18.555999755859375,19.39318188753995,-0.004780233180509463,895900000.0,-0.47000000000000064
2000-08-17,17.479999542236328,922400000.0,0.010960550711704986,-0.4900000000000002,18.020000457763672,18.32399978637695,19.328181873668324,-0.0030854118815165643,929800000.0,-0.46999999999999975
2000-08-18,17.049999237060547,821400000.0,-0.0029076017446426627,-0.4899999999999993,17.479999542236328,17.981999588012695,19.225000034679066,0.010960550711704986,922400000.0,-0.4900000000000002
2000-08-21,17.350000381469727,731600000.0,0.0052020552905565065,-0.4900000000000002,17.049999237060547,17.681999588012694,19.106818199157715,-0.0029076017446426627,821400000.0,-0.4899999999999993
2000-08-22,17.469999313354492,818800000.0,-0.000900295838238141,-0.4899999999999993,17.350000381469727,17.57599983215332,19.034545464949176,0.0052020552905565065,731600000.0,-0.4900000000000002
2000-08-23,17.3799991607666,871000000.0,0.005233167879129308,-0.46999999999999975,17.469999313354492,17.473999786376954,18.967727227644488,-0.000900295838238141,818800000.0,-0.4899999999999993
2000-08-24,17.040000915527344,837100000.0,0.0015538742047640497,-0.45999999999999996,17.3799991607666,17.34599952697754,18.852272640575062,0.005233167879129308,871000000.0,-0.46999999999999975
2000-08-25,16.530000686645508,685600000.0,-0.001233239420022958,-0.45999999999999996,17.040000915527344,17.25799980163574,18.745454528115012,0.0015538742047640497,837100000.0,-0.45999999999999996
2000-08-28,16.540000915527344,733600000.0,0.005071535660706283,-0.4500000000000002,16.530000686645508,17.154000091552735,18.602727283130992,-0.001233239420022958,685600000.0,-0.45999999999999996
2000-08-29,16.889999389648438,795600000.0,-0.002806966624138041,-0.4500000000000002,16.540000915527344,16.99200019836426,18.46363639831543,0.005071535660706283,733600000.0,-0.4500000000000002
2000-08-30,17.690000534057617,818400000.0,-0.004801833415544188,-0.4300000000000006,16.889999389648438,16.876000213623048,18.28409090909091,-0.002806966624138041,795600000.0,-0.4500000000000002
2000-08-31,16.84000015258789,1056600000.0,0.010042718395491868,-0.4499999999999993,17.690000534057617,16.93800048828125,18.145454580133613,-0.004801833415544188,818400000.0,-0.4300000000000006
2000-09-01,17.530000686645508,767700000.0,0.0020359797262652357,-0.41000000000000014,16.84000015258789,16.89800033569336,17.97681825811213,0.010042718395491868,1056600000.0,-0.4499999999999993
2000-09-05,19.81999969482422,838500000.0,-0.009002060338342388,-0.39999999999999947,17.530000686645508,17.09800033569336,17.86454556205056,0.0020359797262652357,767700000.0,-0.41000000000000014
2000-09-06,20.790000915527344,995100000.0,-0.009840191952064758,-0.39000000000000057,19.81999969482422,17.754000091552733,17.85681828585538,-0.009002060338342388,838500000.0,-0.39999999999999947
2000-09-07,19.420000076293945,985500000.0,0.006875530082509629,-0.3799999999999999,20.790000915527344,18.534000396728516,17.95545465295965,-0.009840191952064758,995100000.0,-0.39000000000000057
2000-09-08,18.459999084472656,961000000.0,-0.0053310857921502475,-0.3799999999999999,19.420000076293945,18.88000030517578,17.97318189794367,0.006875530082509629,985500000.0,-0.3799999999999999
2000-09-11,18.399999618530273,899300000.0,-0.0035061828266143014,-0.35000000000000053,18.459999084472656,19.204000091552736,17.95818181471391,-0.0053310857921502475,961000000.0,-0.3799999999999999
2000-09-12,18.59000015258789,991200000.0,-0.00488163214185422,-0.33999999999999986,18.399999618530273,19.37799987792969,17.922727238048207,-0.0035061828266143014,899300000.0,-0.35000000000000053
2000-09-13,18.31999969482422,1068300000.0,0.001970353352285903,-0.34999999999999964,18.59000015258789,19.131999969482422,17.895454493435945,-0.00488163214185422,991200000.0,-0.33999999999999986
2000-09-14,18.260000228881836,1014000000.0,-0.002720729855348991,-0.3200000000000003,18.31999969482422,18.637999725341796,17.88499996878884,0.001970353352285903,1068300000.0,-0.34999999999999964
2000-09-15,18.520000457763672,1268400000.0,-0.010169654711820741,-0.23000000000000043,18.260000228881836,18.405999755859376,17.90227274461226,-0.002720729855348991,1014000000.0,-0.3200000000000003
2000-09-18,20.25,962500000.0,-0.014531247553697058,-0.16000000000000014,18.520000457763672,18.41800003051758,17.926818240772594,-0.010169654711820741,1268400000.0,-0.23000000000000043
2000-09-19,19.540000915527344,1024900000.0,0.010654141919677285,-0.1899999999999995,20.25,18.788000106811523,18.02818185632879,-0.014531247553697058,962500000.0,-0.16000000000000014
2000-09-20,19.93000030517578,1104000000.0,-0.005863455339817247,-0.20000000000000018,19.540000915527344,18.978000259399415,18.121818282387473,0.010654141919677285,1024900000.0,-0.1899999999999995
2000-09-21,20.18000030517578,1105400000.0,-0.0015777950350132075,-0.23000000000000043,19.93000030517578,19.300000381469726,18.252727421847258,-0.005863455339817247,1104000000.0,-0.20000000000000018
2000-09-22,20.739999771118164,1185500000.0,-0.0002277893198147085,-0.2400000000000002,20.18000030517578,19.684000396728514,18.381363782015715,-0.0015777950350132075,1105400000.0,-0.23000000000000043
2000-09-25,21.40999984741211,982400000.0,-0.006688622785773424,-0.27000000000000046,20.739999771118164,20.128000259399414,18.530000166459516,-0.0002277893198147085,1185500000.0,-0.2400000000000002
2000-09-26,21.8799991607666,1106600000.0,-0.008213913621490154,-0.2600000000000007,21.40999984741211,20.360000228881837,18.713182015852496,-0.006688622785773424,982400000.0,-0.27000000000000046
2000-09-27,21.670000076293945,1174700000.0,-0.0004484376272270163,-0.16999999999999993,21.8799991607666,20.827999877929688,18.933181936090644,-0.008213913621490154,1106600000.0,-0.2600000000000007
2000-09-28,19.469999313354492,1206200000.0,0.02223521731685918,-0.1999999999999993,21.670000076293945,21.17599983215332,19.166818271983754,-0.0004484376272270163,1174700000.0,-0.16999999999999993
2000-09-29,20.56999969482422,1197100000.0,-0.014935320624473891,-0.1800000000000006,19.469999313354492,21.033999633789062,19.30000001733953,0.02223521731685918,1206200000.0,-0.1999999999999993
2000-10-02,21.229999542236328,1051200000.0,-0.00019493724023589287,-0.15000000000000036,20.56999969482422,20.999999618530275,19.467272758483887,-0.014935320624473891,1197100000.0,-0.1800000000000006
2000-10-03,21.850000381469727,1098100000.0,-0.006802545319421149,-0.1299999999999999,21.229999542236328,20.963999557495118,19.62818180431019,-0.00019493724023589287,1051200000.0,-0.15000000000000036
2000-10-04,21.540000915527344,1167400000.0,0.005510133874628176,-0.1299999999999999,21.850000381469727,20.957999801635744,19.855909087441184,-0.006802545319421149,1098100000.0,-0.1299999999999999
2000-10-05,21.030000686645508,1176100000.0,0.001366559122937483,-0.14999999999999947,21.540000915527344,20.931999969482423,20.038181825117633,0.005510133874628176,1167400000.0,-0.1299999999999999
2000-10-06,22.709999084472656,1150100000.0,-0.01900050025471689,-0.16000000000000014,21.030000686645508,21.244000244140626,20.093181870200418,0.001366559122937483,1176100000.0,-0.14999999999999947
2000-10-11,26.56999969482422,1387500000.0,-0.016171398678526572,-0.16000000000000014,24.860000610351562,22.83200035095215,20.68045460094105,-0.010705911750800823,1044000000.0,-0.1800000000000006
2000-10-12,30.510000228881836,1388600000.0,-0.025509447816078445,-0.1299999999999999,26.56999969482422,23.838000106811524,21.051818240772594,-0.016171398678526572,1387500000.0,-0.16000000000000014
2000-10-13,27.600000381469727,1223900000.0,0.03338147187539642,-0.10999999999999943,30.510000228881836,25.73400001525879,21.593636426058683,-0.025509447816078445,1388600000.0,-0.1299999999999999
2000-10-16,26.790000915527344,1005400000.0,0.00032743485703057296,-0.14999999999999947,27.600000381469727,26.7120002746582,22.015454639088023,0.03338147187539642,1223900000.0,-0.10999999999999943
2000-10-17,27.84000015258789,1161500000.0,-0.017932246367448723,-0.15000000000000036,26.790000915527344,27.26600036621094,22.403181943026457,0.00032743485703057296,1005400000.0,-0.14999999999999947
2000-10-18,28.719999313354492,1441700000.0,-0.005807511270957466,-0.16000000000000014,27.84000015258789,27.862000274658204,22.82681829279119,-0.017932246367448723,1161500000.0,-0.15000000000000036
2000-10-19,25.09000015258789,1297900000.0,0.03474328471397525,-0.20000000000000018,28.719999313354492,28.292000198364256,23.211818261580035,-0.005807511270957466,1441700000.0,-0.16000000000000014
2000-10-20,24.239999771118164,1177400000.0,0.005882977539575895,-0.20000000000000018,25.09000015258789,27.20800018310547,23.464090954173695,0.03474328471397525,1297900000.0,-0.20000000000000018
2000-10-23,24.690000534057617,1046800000.0,-0.0008232512508464795,-0.23000000000000043,24.239999771118164,26.536000061035157,23.66000002080744,0.005882977539575895,1177400000.0,-0.20000000000000018
2000-10-24,24.280000686645508,1158600000.0,0.001683628893244249,-0.23000000000000043,24.690000534057617,26.11599998474121,23.86500003121116,-0.0008232512508464795,1046800000.0,-0.23000000000000043
2000-10-25,26.649999618530273,1315600000.0,-0.023767446770113,-0.20000000000000018,24.280000686645508,25.404000091552735,24.02590916373513,0.001683628893244249,1158600000.0,-0.23000000000000043
2000-10-26,28.6200008392334,1303800000.0,-0.0003370818371917217,-0.20999999999999996,26.649999618530273,24.99000015258789,24.264090971513227,-0.023767446770113,1315600000.0,-0.20000000000000018
2000-10-27,26.469999313354492,1086300000.0,0.011096138561315971,-0.22000000000000064,28.6200008392334,25.69600028991699,24.57045468417081,-0.0003370818371917217,1303800000.0,-0.20999999999999996
2000-10-30,25.459999084472656,1186500000.0,0.013830353247205052,-0.22999999999999954,26.469999313354492,26.142000198364258,24.788636467673562,0.011096138561315971,1086300000.0,-0.22000000000000064
2000-10-31,23.6299991607666,1366400000.0,0.021978171595075313,-0.17000000000000082,25.459999084472656,26.295999908447264,25.06090918454257,0.013830353247205052,1186500000.0,-0.22999999999999954
2000-11-01,24.280000686645508,1206800000.0,-0.0057227183232284595,-0.13999999999999968,23.6299991607666,26.165999603271484,25.200000069358133,0.021978171595075313,1366400000.0,-0.17000000000000082
2000-11-02,23.920000076293945,1167700000.0,0.004995690837657607,-0.1299999999999999,24.280000686645508,25.69199981689453,25.338636485013094,-0.0057227183232284595,1206800000.0,-0.13999999999999968
2000-11-03,23.670000076293945,997700000.0,-0.0011412043128343763,-0.11000000000000032,23.920000076293945,24.75199966430664,25.43272738023238,0.004995690837657607,1167700000.0,-0.1299999999999999
2000-11-06,24.520000457763672,930900000.0,0.003855077294915743,-0.1200000000000001,23.670000076293945,24.19199981689453,25.529545523903586,-0.0011412043128343763,997700000.0,-0.11000000000000032
2000-11-07,24.90999984741211,880900000.0,-0.00022339654805025866,-0.1200000000000001,24.520000457763672,24.004000091552733,25.68818187713623,0.003855077294915743,930900000.0,-0.1200000000000001
2000-11-08,25.65999984741211,909300000.0,-0.015776548078628938,-0.1200000000000001,24.90999984741211,24.260000228881836,25.788181911815297,-0.00022339654805025866,880900000.0,-0.1200000000000001
2000-11-09,27.200000762939453,1111000000.0,-0.006485591549181047,-0.1200000000000001,25.65999984741211,24.536000061035157,25.8627273386175,-0.015776548078628938,909300000.0,-0.1200000000000001
2000-11-10,28.530000686645508,962500000.0,-0.02439758440034645,-0.09999999999999964,27.200000762939453,25.19200019836426,25.96909098191695,-0.006485591549181047,1111000000.0,-0.1200000000000001
2000-11-13,29.059999465942383,1129300000.0,-0.010776124770198847,-0.13000000000000078,28.530000686645508,26.16400032043457,26.058181936090644,-0.02439758440034645,962500000.0,-0.09999999999999964
2000-11-14,26.809999465942383,1118800000.0,0.023452141835934803,-0.16000000000000014,29.059999465942383,27.072000122070314,25.992272810502485,-0.010776124770198847,1129300000.0,-0.13000000000000078
2000-11-15,26.149999618530273,1066800000.0,0.0049604885672558385,-0.1800000000000006,26.809999465942383,27.452000045776366,25.956363677978516,0.023452141835934803,1118800000.0,-0.16000000000000014
2000-11-16,25.049999237060547,956300000.0,-0.01258453426534023,-0.1900000000000004,26.149999618530273,27.55,25.927272709933195,0.0049604885672558385,1066800000.0,-0.1800000000000006
2000-11-17,24.809999465942383,1070400000.0,-0.0033519702153833597,-0.16999999999999993,25.049999237060547,27.11999969482422,25.800454486500133,-0.01258453426534023,956300000.0,-0.1900000000000004
2000-11-20,27.43000030517578,955800000.0,-0.018351691957114613,-0.1900000000000004,24.809999465942383,26.375999450683594,25.622727220708672,-0.0033519702153833597,1070400000.0,-0.16999999999999993
2000-11-21,26.6200008392334,1137100000.0,0.003522948031424944,-0.1900000000000004,27.43000030517578,26.049999618530272,25.729090864008125,-0.018351691957114613,955800000.0,-0.1900000000000004
2000-11-22,27.709999084472656,963200000.0,-0.01854751229242224,-0.22999999999999954,26.6200008392334,26.011999893188477,25.837272730740633,0.003522948031424944,1137100000.0,-0.1900000000000004
2000-11-24,26.0,404870000.0,0.014678328439080124,-0.23000000000000043,27.709999084472656,26.32399978637695,25.974545392123137,-0.01854751229242224,963200000.0,-0.22999999999999954
2000-11-27,26.93000030517578,946100000.0,0.005366009872832311,-0.22000000000000064,26.0,26.513999938964844,26.052727179093793,0.014678328439080124,404870000.0,-0.23000000000000043
2000-11-28,27.639999389648438,1028200000.0,-0.009548029357613563,-0.20000000000000018,26.93000030517578,26.938000106811522,26.065454483032227,0.005366009872832311,946100000.0,-0.22000000000000064
2000-11-29,27.489999771118164,402100000.0,0.004371028927711018,-0.14000000000000057,27.639999389648438,26.979999923706053,26.020908962596547,-0.009548029357613563,1028200000.0,-0.20000000000000018
2000-11-30,29.649999618530273,1186530000.0,-0.020105446229818358,-0.1299999999999999,27.489999771118164,27.153999710083006,26.06727261976762,0.004371028927711018,402100000.0,-0.14000000000000057
2000-12-01,27.479999542236328,1195200000.0,0.00021295814082167297,-0.10000000000000053,29.649999618530273,27.54199981689453,26.257727189497515,-0.020105446229818358,1186530000.0,-0.1299999999999999
2000-12-04,27.780000686645508,1103000000.0,0.007405541524307058,-0.05999999999999961,27.479999542236328,27.837999725341795,26.432727206837047,0.00021295814082167297,1195200000.0,-0.10000000000000053
2000-12-05,24.989999771118164,900300000.0,0.03892168841532939,-0.0600000000000005,27.780000686645508,28.00799980163574,26.591818115927957,0.007405541524307058,1103000000.0,-0.05999999999999961
2000-12-06,25.06999969482422,1399300000.0,-0.01821965029225081,-0.09999999999999964,24.989999771118164,27.477999877929687,26.640454465692695,0.03892168841532939,900300000.0,-0.0600000000000005
2000-12-07,25.34000015258789,1128000000.0,-0.005852864559811266,-0.1299999999999999,25.06999969482422,26.993999862670897,26.704090811989524,-0.01821965029225081,1399300000.0,-0.09999999999999964
2000-12-08,22.40999984741211,1358300000.0,0.01960475223329916,-0.15000000000000036,25.34000015258789,26.131999969482422,26.741363525390625,-0.005852864559811266,1128000000.0,-0.1299999999999999
2000-12-11,23.510000228881836,1202400000.0,0.007526105317355203,-0.14999999999999947,22.40999984741211,25.118000030517578,26.62772716175426,0.01960475223329916,1358300000.0,-0.15000000000000036
2000-12-12,24.8799991607666,1083400000.0,-0.0065352106796403575,-0.17999999999999972,23.510000228881836,24.263999938964844,26.529999906366523,0.007526105317355203,1202400000.0,-0.14999999999999947
2000-12-13,23.6299991607666,1195100000.0,-0.008160900128526438,-0.16000000000000014,24.8799991607666,24.24199981689453,26.424545288085938,-0.0065352106796403575,1083400000.0,-0.17999999999999972
2000-12-14,24.860000610351562,1061300000.0,-0.01401476235876764,-0.1999999999999993,23.6299991607666,23.953999710083007,26.20181794600053,-0.008160900128526438,1195100000.0,-0.16000000000000014
2000-12-15,26.549999237060547,1561100000.0,-0.02146273716308178,-0.17999999999999972,24.860000610351562,23.857999801635742,26.01090890711004,-0.01401476235876764,1061300000.0,-0.1999999999999993
2000-12-18,27.700000762939453,1189900000.0,0.008070697422759565,-0.16000000000000014,26.549999237060547,24.68599967956543,25.99909071488814,-0.02146273716308178,1561100000.0,-0.17999999999999972
2000-12-19,27.170000076293945,1324900000.0,-0.012957962090040409,-0.15999999999999925,27.700000762939453,25.523999786376955,26.069545312361285,0.008070697422759565,1189900000.0,-0.16000000000000014
2000-12-20,31.739999771118164,1421600000.0,-0.03129594524787349,-0.16000000000000014,27.170000076293945,25.981999969482423,26.165908986871894,-0.012957962090040409,1324900000.0,-0.15999999999999925
2000-12-21,29.65999984741211,1449900000.0,0.00800164080785648,-0.10999999999999943,31.739999771118164,27.604000091552734,26.48090900074352,-0.03129594524787349,1421600000.0,-0.16000000000000014
2000-12-22,27.549999237060547,1087100000.0,0.02438696498246351,-0.08000000000000007,29.65999984741211,28.563999938964844,26.582272616299715,0.00800164080785648,1449900000.0,-0.10999999999999943
2000-12-26,28.729999542236328,806500000.0,0.007075301948657131,-0.05999999999999961,27.549999237060547,28.763999938964844,26.624545270746406,0.02438696498246351,1087100000.0,-0.08000000000000007
2000-12-27,28.139999389648438,1092700000.0,0.010439634692143152,0.010000000000000675,28.729999542236328,28.969999694824217,26.67090892791748,0.007075301948657131,806500000.0,-0.05999999999999961
2000-12-28,26.56999969482422,1015300000.0,0.00398814569917838,-0.04999999999999982,28.139999389648438,29.163999557495117,26.768181627446953,0.010439634692143152,1092700000.0,0.010000000000000675
2000-12-29,26.850000381469727,1035500000.0,-0.010448008358699412,0.009999999999999787,26.56999969482422,28.129999542236327,26.751817963340066,0.00398814569917838,1015300000.0,-0.04999999999999982
2001-01-02,29.989999771118164,1129400000.0,-0.028031939394959182,0.04999999999999982,26.850000381469727,27.567999649047852,26.71590891751376,-0.010448008358699412,1035500000.0,0.009999999999999787
2001-01-03,26.600000381469727,1880700000.0,0.05009860597069338,0.21999999999999975,29.989999771118164,28.055999755859375,26.829545281150125,-0.028031939394959182,1129400000.0,0.04999999999999982
2001-01-04,26.969999313354492,2131000000.0,-0.010552474216456775,0.2600000000000007,26.600000381469727,27.629999923706055,26.690908952192828,0.05009860597069338,1880700000.0,0.21999999999999975
2001-01-05,28.670000076293945,1430800000.0,-0.026242362136687403,0.3700000000000001,26.969999313354492,27.395999908447266,26.66772712360729,-0.010552474216456775,2131000000.0,0.2600000000000007
2001-01-08,29.84000015258789,1115500000.0,-0.0019178112844737694,0.40000000000000036,28.670000076293945,27.81599998474121,26.708181641318582,-0.026242362136687403,1430800000.0,0.3700000000000001
2001-01-09,27.989999771118164,1191300000.0,0.003812189227544005,0.34000000000000075,29.84000015258789,28.413999938964842,26.92863620411266,-0.0019178112844737694,1115500000.0,0.40000000000000036
2001-01-10,26.799999237060547,1296500000.0,0.009586385482041715,0.33999999999999986,27.989999771118164,28.013999938964844,27.06136348030784,0.003812189227544005,1191300000.0,0.34000000000000075
2001-01-11,25.790000915527344,1411200000.0,0.010317700515731554,0.3700000000000001,26.799999237060547,28.05399971008301,27.127727075056598,0.009586385482041715,1296500000.0,0.33999999999999986
2001-01-12,24.559999465942383,1276000000.0,-0.006232870921233369,0.34999999999999964,25.790000915527344,27.818000030517577,27.281363487243652,0.010317700515731554,1411200000.0,0.3700000000000001
2001-01-16,25.280000686645508,1205700000.0,0.006143093008214917,0.35000000000000053,24.559999465942383,26.995999908447267,27.32909072529186,-0.006232870921233369,1276000000.0,0.34999999999999964
2001-01-17,24.93000030517578,1349100000.0,0.0021256143196530797,0.35000000000000053,25.280000686645508,26.084000015258788,27.34727261283181,0.006143093008214917,1205700000.0,0.35000000000000053
2001-01-18,23.3700008392334,1445000000.0,0.013915319945297933,0.40000000000000036,24.93000030517578,25.472000122070312,27.406363573941317,0.0021256143196530797,1349100000.0,0.35000000000000053
2001-01-19,23.239999771118164,1407800000.0,-0.004028228935836542,0.4400000000000004,23.3700008392334,24.786000442504882,27.338636311617766,0.013915319945297933,1445000000.0,0.40000000000000036
2001-01-22,23.25,1164000000.0,0.00026813751626653115,0.5,23.239999771118164,24.276000213623046,27.188181790438566,-0.004028228935836542,1407800000.0,0.4400000000000004
2001-01-23,21.56999969482422,1232600000.0,0.013031498757798854,0.47999999999999954,23.25,24.01400032043457,26.985909028486773,0.00026813751626653115,1164000000.0,0.5
2001-01-24,22.030000686645508,1309000000.0,0.0028668217760010606,0.5200000000000005,21.56999969482422,23.272000122070313,26.731363556601785,0.013031498757798854,1232600000.0,0.47999999999999954
2001-01-25,22.639999389648438,1258000000.0,-0.004976939690306659,0.5099999999999998,22.030000686645508,22.69200019836426,26.289999961853027,0.0028668217760010606,1309000000.0,0.5200000000000005
2001-01-26,22.56999969482422,1098000000.0,-0.0018858487785236022,0.5099999999999998,22.639999389648438,22.545999908447264,25.97090903195468,-0.004976939690306659,1258000000.0,0.5099999999999998
2001-01-29,22.610000610351562,1053100000.0,0.006804747854681326,0.5500000000000007,22.56999969482422,22.411999893188476,25.74454541639848,-0.0018858487785236022,1098000000.0,0.5099999999999998
2001-01-30,22.56999969482422,1149800000.0,0.007007877475295743,0.54,22.610000610351562,22.28400001525879,25.466363646767356,0.006804747854681326,1053100000.0,0.5500000000000007
2001-01-31,22.020000457763672,1295300000.0,-0.005619714800495723,0.5700000000000003,22.56999969482422,22.48400001525879,25.213181842457164,0.007007877475295743,1149800000.0,0.54
2001-02-01,21.65999984741211,1118800000.0,0.005461131971338906,0.5499999999999998,22.020000457763672,22.481999969482423,25.006363695318047,-0.005619714800495723,1295300000.0,0.5700000000000003
2001-02-02,21.950000762939453,1048400000.0,-0.017473989611664797,0.5199999999999996,21.65999984741211,22.286000061035157,24.770454580133613,0.005461131971338906,1118800000.0,0.5499999999999998
2001-02-05,22.190000534057617,1013000000.0,0.003586658462731984,0.5,21.950000762939453,22.162000274658205,24.40500007976185,-0.017473989611664797,1048400000.0,0.5199999999999996
2001-02-06,21.979999542236328,1059600000.0,-0.0015137219243971378,0.5,22.190000534057617,22.078000259399413,24.20454554124312,0.003586658462731984,1013000000.0,0.5
2001-02-07,21.670000076293945,1158300000.0,-0.008408142690811471,0.39999999999999947,21.979999542236328,21.960000228881835,23.977727369828656,-0.0015137219243971378,1059600000.0,0.5
2001-02-08,21.459999084472656,1107200000.0,-0.0062346540433850794,0.3699999999999992,21.670000076293945,21.89000015258789,23.65954555164684,-0.008408142690811471,1158300000.0,0.39999999999999947
2001-02-09,22.030000686645508,1075500000.0,-0.013335549023706816,0.3600000000000003,21.459999084472656,21.85,23.278636412187055,-0.0062346540433850794,1107200000.0,0.3699999999999992
2001-02-12,21.920000076293945,1039100000.0,0.011827290693833259,0.3799999999999999,22.030000686645508,21.86599998474121,23.007727362892844,-0.013335549023706816,1075500000.0,0.3600000000000003
2001-02-13,21.3700008392334,1075200000.0,-0.008652125638884511,0.3200000000000003,21.920000076293945,21.811999893188478,22.785909219221637,0.011827290693833259,1039100000.0,0.3799999999999999
2001-02-14,21.520000457763672,1150300000.0,-0.002183807079300326,0.29000000000000004,21.3700008392334,21.690000152587892,22.585000124844637,-0.008652125638884511,1075200000.0,0.3200000000000003
2001-02-15,20.270000457763672,1153700000.0,0.008123549341341407,0.3000000000000007,21.520000457763672,21.660000228881835,22.446818351745605,-0.002183807079300326,1150300000.0,0.29000000000000004
2001-02-16,22.1200008392334,1257200000.0,-0.01890529720989631,0.3600000000000003,20.270000457763672,21.42200050354004,22.219091068614613,0.008123549341341407,1153700000.0,0.3000000000000007
2001-02-20,24.690000534057617,1112200000.0,-0.01735656295447041,0.3799999999999999,22.1200008392334,21.440000534057617,22.091363820162687,-0.01890529720989631,1257200000.0,0.3600000000000003
2001-02-21,25.75,1208500000.0,-0.018507453797223627,0.45999999999999996,24.690000534057617,21.99400062561035,22.15136380629106,-0.01735656295447041,1112200000.0,0.3799999999999999
2001-02-22,26.760000228881836,1365900000.0,-0.0019518296494506204,0.5200000000000005,25.75,22.870000457763673,22.265454725785688,-0.018507453797223627,1208500000.0,0.45999999999999996
2001-02-23,27.209999084472656,1231300000.0,-0.005555435925262753,0.5699999999999994,26.760000228881836,23.918000411987304,22.425000190734863,-0.0019518296494506204,1365900000.0,0.5200000000000005
2001-02-26,25.43000030517578,1130800000.0,0.017489958196507338,0.5899999999999999,27.209999084472656,25.3060001373291,22.681363799355246,-0.005555435925262753,1231300000.0,0.5699999999999994
2001-02-27,26.489999771118164,1114100000.0,-0.00765990835073016,0.5199999999999996,25.43000030517578,25.96800003051758,22.835909236561168,0.017489958196507338,1130800000.0,0.5899999999999999
2001-02-28,28.350000381469727,1225300000.0,-0.014309109209043602,0.5099999999999998,26.489999771118164,26.327999877929688,23.010909253900703,-0.00765990835073016,1114100000.0,0.5199999999999996
2001-03-01,28.079999923706055,1294900000.0,0.0010404044739755758,0.45999999999999996,28.350000381469727,26.84799995422363,23.273636557839133,-0.014309109209043602,1225300000.0,0.5099999999999998
2001-03-02,27.43000030517578,1294000000.0,-0.005679790908007298,0.46999999999999975,28.079999923706055,27.111999893188475,23.522272890264336,0.0010404044739755758,1294900000.0,0.45999999999999996
2001-03-05,27.1200008392334,929200000.0,0.0058581245475575194,0.4900000000000002,27.43000030517578,27.1560001373291,23.74318200891668,-0.005679790908007298,1294000000.0,0.46999999999999975
2001-03-06,25.889999389648438,1091800000.0,0.00998059811609675,0.5,27.1200008392334,27.494000244140626,23.975000208074395,0.0058581245475575194,929200000.0,0.4900000000000002
2001-03-07,24.1200008392334,1132200000.0,0.006452357238200701,0.4900000000000002,25.889999389648438,27.37400016784668,24.167272914539684,0.00998059811609675,1091800000.0,0.5
2001-03-08,24.290000915527344,1114100000.0,0.0022584976129884637,0.45999999999999996,24.1200008392334,26.528000259399413,24.265909281643953,0.006452357238200701,1132200000.0,0.4900000000000002
2001-03-09,25.6200008392334,1085900000.0,-0.024763940834399034,0.4800000000000004,24.290000915527344,25.770000457763672,24.36136384443803,0.0022584976129884637,1114100000.0,0.45999999999999996
2001-03-12,30.31999969482422,1229000000.0,-0.043180755839886786,0.45999999999999996,25.6200008392334,25.408000564575197,24.526818448846992,-0.024763940834399034,1085900000.0,0.4800000000000004
2001-03-13,27.549999237060547,1360900000.0,0.014828497401341068,0.4900000000000002,30.31999969482422,26.04800033569336,24.920000249689277,-0.043180755839886786,1229000000.0,0.45999999999999996
2001-03-14,29.610000610351562,1397400000.0,-0.02584211909800105,0.5199999999999996,27.549999237060547,26.38000030517578,25.19681843844327,0.014828497401341068,1360900000.0,0.4900000000000002
2001-03-15,28.559999465942383,1259500000.0,0.005871294396720295,0.5899999999999999,29.610000610351562,27.478000259399415,25.54136388952082,-0.02584211909800105,1397400000.0,0.5199999999999996
2001-03-16,29.90999984741211,1543560000.0,-0.019624073883761306,0.5200000000000005,28.559999465942383,28.33199996948242,25.843182043595746,0.005871294396720295,1259500000.0,0.5899999999999999
2001-03-19,29.780000686645508,1126200000.0,0.017626684032983286,0.5,29.90999984741211,29.189999771118163,26.23136381669478,-0.019624073883761306,1543560000.0,0.5200000000000005
2001-03-20,30.959999084472656,1235900000.0,-0.024077401171648027,0.54,29.780000686645508,29.08199996948242,26.606818372553047,0.017626684032983286,1126200000.0,0.5
2001-03-21,31.93000030517578,1346300000.0,-0.017923702154931664,0.5599999999999996,30.959999084472656,29.763999938964844,27.092727401039816,-0.024077401171648027,1235900000.0,0.54
2001-03-22,32.84000015258789,1723950000.0,-0.0040637162334672405,0.5600000000000005,31.93000030517578,30.227999877929687,27.538636467673562,-0.017923702154931664,1346300000.0,0.5599999999999996
2001-03-23,30.450000762939453,1364900000.0,0.019909090065061363,0.5599999999999996,32.84000015258789,31.084000015258788,27.909090995788574,-0.0040637162334672405,1723950000.0,0.5600000000000005
2001-03-26,29.040000915527344,1114000000.0,0.011282371798750468,0.5800000000000001,30.450000762939453,31.19200019836426,28.122727394104004,0.019909090065061363,1364900000.0,0.5599999999999996
2001-03-27,27.040000915527344,1314200000.0,0.025575049699052332,0.5899999999999999,29.040000915527344,31.044000244140626,28.226363788951527,0.011282371798750468,1114000000.0,0.5800000000000001
2001-03-28,28.579999923706055,1333400000.0,-0.02442965378011941,0.6699999999999999,27.040000915527344,30.26000061035156,28.218636599454012,0.025575049699052332,1314200000.0,0.5899999999999999
